xco,yco,ensemble,tha1980,tha2020,tha2080
77,165,01,22.457938452476196,,27.752971136367155
77,167,01,20.771011688215484,,25.96645693857142
77,169,01,21.9611749335331,,26.33587583883499
77,171,01,22.519140742682605,,28.03452967177619
77,173,01,22.443879783624766,,27.26696153364937
77,175,01,23.10403529899525,,29.02862925775973
77,177,01,21.771394387573693,,26.649970972946697
77,179,01,22.313986327001867,,27.954771676970925
77,181,01,21.899882301088756,,26.456875944260513
77,183,01,21.84164069455609,,26.672498184511134
77,185,01,21.945998333340984,,27.02975902738546
78,20,01,24.066010116896944,,31.60956506917214
78,22,01,23.298043333248557,,30.396220489287458
78,47,01,22.455634642738673,,30.24097295250815
78,49,01,23.46383687583625,,31.441769891803
78,51,01,22.998371183176552,,30.673117507482626
78,53,01,23.1592209580154,,29.847442597668675
78,55,01,21.844402070368982,,28.1180430706663
78,135,01,22.26514524719312,,28.331985810649833
78,137,01,21.231262553422344,,27.09240011378544
78,140,01,21.159476749894484,,27.579722057737662
78,142,01,22.102098786921946,,28.970499720821945
78,146,01,22.635326926253956,,28.088032098468478
78,148,01,23.819340370899774,,29.699943369603144
78,150,01,22.709564483648588,,28.82778643911427
78,152,01,23.0654099142879,,28.53435806938268
78,154,01,22.430583971484307,,28.722042376902
78,158,01,22.28444492380615,,27.847149959505124
78,160,01,22.813630571006705,,29.198116625890666
78,162,01,22.102808231366197,,28.05047788588301
78,164,01,22.56022548038692,,27.47530544767022
78,166,01,22.445535395094,,27.84551830076356
78,168,01,21.48724415143605,,27.589422292314634
78,170,01,21.370944544655135,,26.6956230465799
78,172,01,22.476209244096665,,27.221660927240826
78,174,01,22.669305928841442,,28.116508887132117
78,176,01,22.081657147029567,,27.248211660942456
78,178,01,22.728802466090357,,27.3032106963582
78,180,01,21.07187749674979,,26.170933916595782
78,182,01,22.60115164332271,,27.470412899088657
78,184,01,22.48939374189074,,27.833618480395582
78,186,01,21.025819054576548,,25.60845593386475
79,19,01,23.87417799908494,,31.833985880935153
79,21,01,24.054443978308036,,31.83019844496099
79,23,01,23.519240420899244,,30.82933958974555
79,48,01,23.698024842713146,,31.583267592492135
79,50,01,24.025462593215615,,31.62147730892652
79,52,01,23.725170753453792,,31.308496440467678
79,54,01,23.140468369470163,,29.494382292957106
79,132,01,21.259612096979055,,28.219205094014683
79,134,01,22.982693456419174,,28.364649155201583
79,136,01,21.58753102239,,27.513668204850834
79,138,01,20.710217737537924,,26.656267190239554
79,141,01,22.31020353285317,,29.101149674634808
79,143,01,22.320910043447856,,27.95934060935594
79,145,01,23.13573603545548,,28.8024931826966
79,147,01,22.52693883253373,,29.631114582703706
79,149,01,23.10667685285258,,28.150927602571915
79,151,01,21.964763905248276,,28.026272860521775
79,153,01,22.940828082939067,,29.00757651079815
79,155,01,23.432171843999402,,29.168437634423285
79,157,01,22.34812748986219,,28.44146346077973
79,160,01,22.25109086974003,,28.474449863476963
79,162,01,22.361766496613164,,28.579497829661594
79,164,01,22.836106836401406,,28.800899381039237
79,166,01,22.61734757512727,,27.989068439552856
79,168,01,21.546078006134852,,27.72055333460946
79,170,01,20.613865531336565,,27.138985641328393
79,172,01,21.801679195573765,,27.55527179944048
79,174,01,23.324408512369416,,28.75358102793023
79,176,01,23.116153233329374,,29.150034796357268
79,178,01,22.08550996984483,,27.065403510585224
79,180,01,21.2418538589538,,25.275257577978575
79,182,01,22.76554101346677,,27.303600335059826
79,184,01,22.062522652579844,,27.606419798345605
79,186,01,21.91845507495843,,26.66630947010839
80,19,01,20.16671862702509,,25.568652334784282
80,21,01,24.44516747008395,,32.64486200203056
80,23,01,23.451859211446415,,30.776174969127307
80,47,01,23.423087748719094,,31.060778800815015
80,49,01,24.712587960436508,,33.01461084060991
80,51,01,24.158402319372087,,32.25912700227914
80,53,01,23.990151706611773,,31.134766483068255
80,55,01,22.619603780560652,,28.445768247494215
80,120,01,20.868211594261826,,27.08150898554397
80,122,01,20.79245801102601,,26.53640230220516
80,133,01,22.031582871155138,,28.717419199329836
80,135,01,22.950309760175145,,28.97615987052626
80,137,01,21.01145239669565,,26.40743048837392
80,141,01,22.152579349580538,,28.03911494229979
80,143,01,21.573969841714746,,28.066586491131318
80,145,01,22.167955792290297,,27.57628277368068
80,147,01,22.589812957072596,,28.842848287315288
80,149,01,22.63933774332423,,28.747699065624506
80,151,01,22.722126067996687,,28.492504705248443
80,153,01,22.85203832813208,,28.510369135947077
80,155,01,23.377174243511224,,28.646754905131008
80,157,01,21.741460705747183,,27.33880904656321
80,159,01,23.10447721846766,,28.777243642210564
80,161,01,21.8934021599646,,27.316908555037212
80,163,01,24.11460182848419,,29.52736380691422
80,165,01,21.73144373034476,,27.166181815260035
80,167,01,21.050958880351857,,26.40279670089181
80,169,01,20.754555259945626,,26.097861988480744
80,171,01,21.4979862210509,,27.436455991124642
80,173,01,22.263406895178836,,28.607801355490828
80,175,01,22.383371430184823,,27.89639014762494
80,177,01,22.508083808798194,,27.85687343038629
80,179,01,22.6090154768777,,28.144465115447687
80,181,01,23.469555118064385,,29.281876465068937
80,183,01,21.712029493432752,,27.449521093488553
80,185,01,22.42133642295249,,26.804673680875034
80,190,01,20.16671862702509,,25.568652334784282
81,20,01,24.47598955172654,,33.702053170281175
81,22,01,24.95198787516483,,32.27500361204269
81,24,01,23.134012017627814,,30.81626198817251
81,48,01,24.9382894741656,,33.255539840526296
81,50,01,24.813500850314103,,33.089310563711784
81,52,01,24.17886234230112,,31.208573036300102
81,54,01,23.15142000775372,,30.135066284378222
81,118,01,21.072922343253005,,27.79560395785523
81,120,01,21.86142409111861,,27.667775754461175
81,122,01,21.381615611838015,,27.080671114064867
81,133,01,21.557420358029027,,27.717387097800287
81,135,01,22.652931060216755,,29.103229213093563
81,137,01,21.965595727125315,,27.68913668505836
81,141,01,22.88033007481011,,29.413160934736272
81,143,01,23.018073535799722,,29.19787204156389
81,145,01,22.458594725687163,,28.541089005420734
81,147,01,23.447115412816594,,29.50945951002761
81,149,01,21.90257218452141,,27.793413122530385
81,151,01,23.119587295006344,,29.014187080095915
81,153,01,23.530763871925334,,29.828105397217684
81,155,01,21.939765213538486,,27.740068108915334
81,157,01,23.115289771623544,,29.4745737282458
81,159,01,21.919104778658497,,28.21950667949037
81,161,01,23.64394650795442,,29.208676661260522
81,163,01,23.9691850236453,,29.603187585940415
81,165,01,20.921097487121248,,26.471875025252462
81,167,01,21.669476201452838,,27.232971810464612
81,169,01,20.999314259826846,,27.392232937065792
81,171,01,20.68433782993027,,26.337806046949037
81,173,01,22.031188719662218,,28.27999802762285
81,175,01,22.223825919661635,,27.1875895746618
81,177,01,22.616826276633045,,27.661644640148413
81,179,01,23.14061840520247,,27.98456390523903
81,181,01,21.624524035486747,,27.00895863643253
81,183,01,20.932395906635342,,26.448386290958492
81,185,01,21.118052719558747,,25.6554443716777
81,187,01,20.885805663717367,,25.585002569847685
81,190,01,20.9609001453947,,26.1887685793493
81,194,01,20.038390423887133,,24.924602063071077
82,21,01,24.911108067645063,,34.36981291358482
82,23,01,23.799627683396373,,32.52475797971425
82,25,01,22.605120819037726,,30.077482697575057
82,48,01,24.917355679460144,,32.708341703732856
82,50,01,24.704931346029966,,33.88172582936566
82,52,01,24.062277696625358,,31.813703205782538
82,54,01,23.2296418748626,,31.228956135145427
82,56,01,22.330119327878315,,28.85686307345877
82,116,01,20.794041479968186,,27.090691164605527
82,118,01,21.466098968483085,,26.976756097758457
82,120,01,23.57848566895485,,29.12842552069204
82,122,01,21.308960123675547,,27.946646305899808
82,124,01,21.750196458223947,,27.52092787660009
82,140,01,22.48457096957816,,29.048834290165242
82,142,01,23.43698010397042,,29.89494862290552
82,144,01,23.243659422656084,,29.494637258939562
82,146,01,22.176633178241847,,29.283802861768304
82,148,01,23.749721907149368,,29.996093479570565
82,150,01,22.899635048526722,,29.23752253572682
82,152,01,24.287617140988473,,30.79914875435629
82,154,01,21.151081688967714,,26.897721272062732
82,156,01,22.535345256887318,,29.212080824334524
82,158,01,22.475738724055038,,28.308990053266495
82,160,01,22.479415779224166,,27.91278201556615
82,162,01,23.223953899985148,,28.833434837129808
82,164,01,21.43493678392145,,27.714760201706895
82,166,01,22.68774447262705,,28.07216592076539
82,168,01,21.71273483320424,,27.971566221315786
82,170,01,21.754041384311716,,27.655965017992617
82,172,01,20.80925817269022,,26.686734542213962
82,174,01,21.169409134846543,,27.31977013862087
82,176,01,20.840484581071607,,25.49976098151743
82,178,01,22.42179993441036,,27.53527939717661
82,180,01,22.49933425648153,,27.456640503048074
82,182,01,20.927957578350888,,25.7567264102433
82,184,01,21.228237920429134,,27.24335557239093
82,186,01,21.22502099679988,,26.649243682386118
82,188,01,20.064266668628534,,25.91235023660782
82,190,01,22.18295140053499,,27.69869096803023
82,192,01,22.17930595968879,,26.7319374576447
82,194,01,20.897255145363882,,25.726388022334014
83,21,01,24.32252083815172,,34.12999411817123
83,23,01,23.806828642584318,,32.828294497183414
83,25,01,23.181413700626546,,31.415669877200198
83,27,01,22.449067411068647,,29.573688394682172
83,48,01,24.492128411253873,,32.74323521364243
83,50,01,24.609607085886385,,33.33418655868557
83,52,01,24.488962239506023,,32.61612353454065
83,54,01,23.43856920572553,,31.584298678849333
83,56,01,23.367722075831015,,30.94281000068527
83,114,01,19.98904585854879,,25.757585054508645
83,116,01,20.749971584564516,,27.9550547963293
83,119,01,22.56714380343564,,29.308648920523083
83,121,01,22.24869067712892,,28.735018693514178
83,123,01,21.6551979739071,,27.40328070621288
83,125,01,22.455317770756224,,27.923085592463956
83,139,01,21.43171441051835,,27.862884675499636
83,141,01,23.239813453801123,,29.16426336625007
83,143,01,21.70117693232641,,27.73011333609777
83,145,01,23.191132096307868,,28.977568872861912
83,147,01,22.76645798661333,,29.438851670512282
83,149,01,23.276899146932216,,29.96542759801364
83,151,01,22.48644060557841,,28.476947867881478
83,153,01,23.566708724074772,,30.255562113579202
83,155,01,22.53930351108095,,28.967105104868303
83,157,01,23.924799462765968,,29.464150562219547
83,159,01,22.21735877574089,,28.644585225385473
83,161,01,21.047832557086767,,26.574111874718703
83,163,01,23.834617617763687,,29.7179063537956
83,165,01,22.284397090802916,,28.451674815899548
83,167,01,22.161181697986024,,28.181857170653608
83,169,01,21.684921199762268,,27.612724340190937
83,171,01,20.69888302127315,,26.567873262621358
83,173,01,20.93434088365151,,27.159381185930194
83,175,01,21.26757569696972,,27.625832443133568
83,177,01,20.264965548127545,,26.170735119140698
83,179,01,22.42742228811266,,28.22061251317689
83,181,01,21.45336246266052,,27.35193636964942
83,183,01,21.69461538814736,,27.700641612276836
83,185,01,22.56024737317434,,27.678599900703542
83,187,01,22.6508598079396,,27.90346072462024
83,189,01,21.311741092945017,,26.78279578778729
83,191,01,22.072357250935745,,27.1323823566526
83,193,01,22.66271624617838,,26.689946318387474
84,20,01,19.4809541231944,,25.007526498242587
84,22,01,23.32670143233787,,31.907548958280486
84,24,01,23.929681598503194,,32.32579142117802
84,26,01,23.65095590271434,,30.502449740494786
84,49,01,23.995081529823555,,32.5770171159688
84,51,01,25.21211227939511,,33.35147903744986
84,53,01,24.765135298209877,,33.55787250282343
84,55,01,24.070136957967698,,31.765735776583874
84,57,01,23.060327662067586,,30.163661005353383
84,73,01,21.910236296092087,,29.38345572088713
84,119,01,22.596273414547074,,29.162535625342763
84,121,01,23.21373267351908,,29.478552126270966
84,123,01,22.580098032002365,,29.26793853287178
84,125,01,23.12360852494876,,28.644470157272757
84,127,01,22.73655222693532,,28.914911013541698
84,138,01,22.901662485946932,,28.800594150745827
84,141,01,23.067504445445394,,29.475846938786507
84,143,01,22.969145483606685,,30.66553595669263
84,145,01,22.178841487073548,,28.381265723106896
84,147,01,21.759482855457602,,27.96008643513662
84,149,01,22.446491811484222,,29.016587154850882
84,151,01,21.559561501645423,,27.92501666078975
84,153,01,23.726938813906276,,29.328013655943867
84,155,01,22.609283979947197,,29.491070175083756
84,157,01,21.926666240871285,,27.730508322509657
84,159,01,21.32304542502009,,27.909230234026047
84,161,01,20.34588598780149,,26.98798295692153
84,163,01,22.248862651973575,,28.475673331262275
84,165,01,22.324751170152663,,28.64705570810986
84,167,01,21.87108759501195,,27.712164234863423
84,169,01,22.188744607803226,,27.877064350720342
84,171,01,20.42480798235899,,26.674678012048236
84,173,01,20.013234232414295,,26.91359989803983
84,175,01,21.442094631380645,,27.15604403053281
84,177,01,21.67774859647805,,28.076449841113305
84,179,01,23.07974845250079,,29.00807155086239
84,181,01,21.900247823792963,,27.150912086508818
84,183,01,23.02485591838304,,28.240374906979298
84,185,01,22.804637103869823,,27.79760279113418
84,187,01,21.294758541830895,,26.703804348838112
84,189,01,22.23909909391555,,27.48491430407521
84,191,01,21.554633435214598,,26.966627773648685
84,193,01,22.26840329913473,,28.23403972455818
84,195,01,21.82816519658331,,26.29696451837778
84,197,01,21.505980813431233,,27.144660839505125
84,200,01,19.4809541231944,,25.007526498242587
85,21,01,24.428108321783686,,34.056939211355264
85,23,01,23.84362438427551,,33.21845166870505
85,25,01,24.60486000613558,,33.917599827227946
85,27,01,24.307205497737883,,31.709429281692657
85,29,01,24.936367585247407,,32.70558815763465
85,31,01,23.743309568972165,,31.118597700933993
85,49,01,23.12347322707385,,31.135656865464156
85,51,01,25.372710838542265,,33.656285471491415
85,53,01,24.62916968007123,,33.319982576617164
85,55,01,24.297628500947937,,32.78073165042822
85,57,01,24.077170307089787,,31.12739848598684
85,73,01,22.29080982557623,,29.781012648095956
85,75,01,23.211596348204754,,29.111106506057524
85,118,01,22.140302058294846,,29.272487434237988
85,120,01,23.22936483724787,,30.605498019351252
85,122,01,22.815720394824453,,29.571210332258314
85,124,01,24.11890663179152,,30.28833311094757
85,126,01,24.09573039479349,,30.535080433781875
85,128,01,24.12892747282313,,29.479770091734505
85,130,01,22.579986212052393,,27.603466844842536
85,137,01,22.786428405861383,,28.609491931059612
85,139,01,23.138339464916985,,29.64559642985785
85,141,01,22.88557863510813,,29.485482470734123
85,143,01,22.555118811047173,,29.2247838328403
85,145,01,22.817265871161254,,29.444862166486992
85,147,01,22.046228102803752,,29.221537715073165
85,149,01,21.93328168239129,,28.165874874294914
85,151,01,21.911248809381778,,28.9046217555488
85,153,01,23.043154284094683,,29.604827741053956
85,155,01,22.458031905919405,,28.618307261238048
85,157,01,20.956937865122818,,27.36186357328226
85,159,01,21.02424263197068,,27.892052153723636
85,161,01,20.41360211289844,,26.074772886463492
85,163,01,22.100816503873435,,27.994825891996147
85,165,01,22.56988134212186,,28.506881877591063
85,167,01,21.35322848350966,,27.073323073253622
85,169,01,21.653381597883097,,28.03295887116127
85,171,01,21.743156804616316,,28.037429701395247
85,173,01,21.333937757684474,,26.03628063996276
85,175,01,22.060232341345003,,27.713576486459672
85,177,01,21.5120863626816,,26.931389747419924
85,179,01,22.254293273221784,,27.733151901307885
85,181,01,20.916189644337592,,26.753438590550406
85,183,01,22.3634678746259,,27.980839591519214
85,185,01,21.17888914158993,,26.93174077212065
85,187,01,22.022394938481984,,27.239519955954552
85,189,01,22.116142102166197,,27.13171929569349
85,191,01,21.971125166495536,,26.74637322093583
85,193,01,21.979209513834792,,27.00247990792792
